postcode_clean,onspd_postcode_sector,oseast1m,osnrth1m,lat,long,lsoa11,msoa11,osward,oslaua,imd
LS26 8XG,LS26 8,435952.0,428777.0,53.754123,-1.45623,E01032487,E02002426,E05001439,E08000035,5582
LS26 8XH,LS26 8,438665.0,430109.0,53.765901,-1.414921,E01011390,E02002416,E05001423,E08000035,12275
LS26 8XJ,LS26 8,438683.0,429981.0,53.76475,-1.414664,E01011390,E02002416,E05001423,E08000035,12275
LS26 8XL,LS26 8,438719.0,430001.0,53.764927,-1.414115,E01011390,E02002416,E05001423,E08000035,12275
LS26 8XN,LS26 8,438711.0,430054.0,53.765404,-1.41423,E01011390,E02002416,E05001423,E08000035,12275
LS26 8XP,LS26 8,438650.0,429948.0,53.764455,-1.415169,E01011390,E02002416,E05001423,E08000035,12275
LS26 8XQ,LS26 8,438589.0,430095.0,53.765781,-1.416076,E01011390,E02002416,E05001423,E08000035,12275
LS26 8XR,LS26 8,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 8XS,LS26 8,438667.0,429768.0,53.762836,-1.414933,E01011390,E02002416,E05001423,E08000035,12275
LS26 8XT,LS26 8,438739.0,429709.0,53.762301,-1.413849,E01011390,E02002416,E05001423,E08000035,12275
LS26 8XU,LS26 8,438600.0,429800.0,53.763129,-1.415946,E01011390,E02002416,E05001423,E08000035,12275
LS26 8XW,LS26 8,438581.0,429972.0,53.764676,-1.416212,E01011390,E02002416,E05001423,E08000035,12275
LS26 8XX,LS26 8,437113.0,429050.0,53.756496,-1.438591,E01011637,E02002426,E05001439,E08000035,21860
LS26 8XY,LS26 8,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 8XZ,LS26 8,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 8YB,LS26 8,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 8YD,LS26 8,437046.0,429189.0,53.75775,-1.43959,E01011637,E02002426,E05001439,E08000035,21860
LS26 8YE,LS26 8,437113.0,429050.0,53.756496,-1.438591,E01011637,E02002426,E05001439,E08000035,21860
LS26 8YF,LS26 8,437017.0,429113.0,53.757069,-1.440039,E01011637,E02002426,E05001439,E08000035,21860
LS26 8YG,LS26 8,437046.0,429189.0,53.75775,-1.43959,E01011637,E02002426,E05001439,E08000035,21860
LS26 8YH,LS26 8,437046.0,429189.0,53.75775,-1.43959,E01011637,E02002426,E05001439,E08000035,21860
LS26 8YJ,LS26 8,437046.0,429189.0,53.75775,-1.43959,E01011637,E02002426,E05001439,E08000035,21860
LS26 8YL,LS26 8,438600.0,429900.0,53.764028,-1.415933,E01011390,E02002416,E05001423,E08000035,12275
LS26 8YN,LS26 8,438600.0,429900.0,53.764028,-1.415933,E01011390,E02002416,E05001423,E08000035,12275
LS26 8YP,LS26 8,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 8YQ,LS26 8,437113.0,429050.0,53.756496,-1.438591,E01011637,E02002426,E05001439,E08000035,21860
LS26 8YR,LS26 8,438600.0,429900.0,53.764028,-1.415933,E01011390,E02002416,E05001423,E08000035,12275
LS26 8YS,LS26 8,437046.0,429189.0,53.75775,-1.43959,E01011637,E02002426,E05001439,E08000035,21860
LS26 8YT,LS26 8,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 8YU,LS26 8,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 8YW,LS26 8,437113.0,429050.0,53.756496,-1.438591,E01011637,E02002426,E05001439,E08000035,21860
LS26 8YX,LS26 8,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 8YZ,LS26 8,438600.0,429900.0,53.764028,-1.415933,E01011390,E02002416,E05001423,E08000035,12275
LS26 8ZA,LS26 8,434810.0,425658.0,53.726168,-1.473899,E01011875,E02002444,E05001458,E08000036,10274
LS26 8ZB,LS26 8,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 8ZD,LS26 8,438918.0,430554.0,53.769882,-1.411027,E01011392,E02002416,E05001423,E08000035,16260
LS26 8ZE,LS26 8,438917.0,430602.0,53.770313,-1.411036,E01011392,E02002416,E05001423,E08000035,16260
LS26 8ZF,LS26 8,435602.0,427703.0,53.744511,-1.461665,E01011636,E02002429,E05001439,E08000035,18588
LS26 8ZG,LS26 8,435602.0,427703.0,53.744511,-1.461665,E01011636,E02002429,E05001439,E08000035,18588
LS26 8ZU,LS26 8,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 8ZW,LS26 8,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9AA,LS26 9,440097.0,426891.0,53.736872,-1.393615,E01011394,E02002432,E05001431,E08000035,21983
LS26 9AB,LS26 9,440078.0,426746.0,53.73557,-1.393922,E01011394,E02002432,E05001431,E08000035,21983
LS26 9AD,LS26 9,440095.0,427116.0,53.738894,-1.393616,E01011394,E02002432,E05001431,E08000035,21983
LS26 9AE,LS26 9,439914.0,426917.0,53.737119,-1.396386,E01011393,E02002432,E05001431,E08000035,19787
LS26 9AF,LS26 9,440132.0,426019.0,53.729032,-1.393197,E01011395,E02002432,E05001431,E08000035,13872
LS26 9AG,LS26 9,440091.0,425659.0,53.725799,-1.393865,E01011395,E02002432,E05001431,E08000035,13872
LS26 9AH,LS26 9,440826.0,426478.0,53.733103,-1.382619,E01011395,E02002432,E05001431,E08000035,13872
LS26 9AJ,LS26 9,438135.0,427987.0,53.746869,-1.423222,E01011636,E02002429,E05001439,E08000035,18588
LS26 9AL,LS26 9,441309.0,426680.0,53.734881,-1.375271,E01011395,E02002432,E05001431,E08000035,13872
LS26 9AN,LS26 9,440989.0,427165.0,53.739265,-1.380057,E01011394,E02002432,E05001431,E08000035,21983
LS26 9AP,LS26 9,440840.0,427090.0,53.738603,-1.382326,E01011394,E02002432,E05001431,E08000035,21983
LS26 9AQ,LS26 9,440847.0,426159.0,53.730235,-1.382342,E01011395,E02002432,E05001431,E08000035,13872
LS26 9AR,LS26 9,440785.0,427085.0,53.738562,-1.38316,E01011394,E02002432,E05001431,E08000035,21983
LS26 9AS,LS26 9,440737.0,427234.0,53.739905,-1.383868,E01011394,E02002432,E05001431,E08000035,21983
LS26 9AT,LS26 9,440680.0,427246.0,53.740017,-1.384731,E01011394,E02002432,E05001431,E08000035,21983
LS26 9AU,LS26 9,440452.0,427149.0,53.739163,-1.3882,E01011394,E02002432,E05001431,E08000035,21983
LS26 9AW,LS26 9,440861.0,427147.0,53.739113,-1.382,E01011394,E02002432,E05001431,E08000035,21983
LS26 9AX,LS26 9,440919.0,427107.0,53.738749,-1.381126,E01011394,E02002432,E05001431,E08000035,21983
LS26 9AY,LS26 9,440773.0,427156.0,53.739201,-1.383333,E01011394,E02002432,E05001431,E08000035,21983
LS26 9AZ,LS26 9,440902.0,427910.0,53.745967,-1.381278,E01011394,E02002432,E05001431,E08000035,21983
LS26 9BA,LS26 9,439410.0,425999.0,53.728907,-1.404142,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BB,LS26 9,439450.0,426148.0,53.730243,-1.403517,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BD,LS26 9,439462.0,426092.0,53.729739,-1.403343,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BE,LS26 9,439476.0,425988.0,53.728803,-1.403144,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BG,LS26 9,439646.0,426104.0,53.729833,-1.400552,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BH,LS26 9,439223.0,426642.0,53.7347,-1.406895,E01011393,E02002432,E05001431,E08000035,19787
LS26 9BJ,LS26 9,439243.0,426478.0,53.733224,-1.406613,E01011393,E02002432,E05001431,E08000035,19787
LS26 9BL,LS26 9,439654.0,425823.0,53.727307,-1.400467,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BN,LS26 9,439685.0,425907.0,53.728059,-1.399986,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BP,LS26 9,439608.0,425903.0,53.728029,-1.401154,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BQ,LS26 9,439613.0,426077.0,53.729593,-1.401056,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BR,LS26 9,439730.0,425774.0,53.72686,-1.399321,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BS,LS26 9,439733.0,425963.0,53.728559,-1.399252,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BT,LS26 9,439755.0,426446.0,53.732916,-1.39886,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BU,LS26 9,439578.0,426133.0,53.730098,-1.401579,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BW,LS26 9,439700.0,425800.0,53.727096,-1.399773,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BX,LS26 9,439318.0,426131.0,53.7301,-1.40552,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BY,LS26 9,439348.0,426162.0,53.730376,-1.405061,E01011395,E02002432,E05001431,E08000035,13872
LS26 9BZ,LS26 9,439342.0,426029.0,53.729182,-1.405169,E01011395,E02002432,E05001431,E08000035,13872
LS26 9DA,LS26 9,439291.0,425929.0,53.728287,-1.405955,E01011395,E02002432,E05001431,E08000035,13872
LS26 9DB,LS26 9,439235.0,426040.0,53.729288,-1.40679,E01011395,E02002432,E05001431,E08000035,13872
LS26 9DD,LS26 9,439171.0,426039.0,53.729284,-1.40776,E01011395,E02002432,E05001431,E08000035,13872
LS26 9DE,LS26 9,439008.0,426107.0,53.729908,-1.410222,E01011395,E02002432,E05001431,E08000035,13872
LS26 9DF,LS26 9,438533.0,426015.0,53.729133,-1.417436,E01011395,E02002432,E05001431,E08000035,13872
LS26 9DG,LS26 9,438109.0,425835.0,53.727529,-1.423881,E01011395,E02002432,E05001431,E08000035,13872
LS26 9DH,LS26 9,437888.0,425764.0,53.726907,-1.427239,E01011636,E02002429,E05001439,E08000035,18588
LS26 9DJ,LS26 9,437877.0,425678.0,53.726135,-1.427416,E01011395,E02002432,E05001431,E08000035,13872
LS26 9DL,LS26 9,437594.0,425635.0,53.725769,-1.43171,E01011395,E02002432,E05001431,E08000035,13872
LS26 9DN,LS26 9,437288.0,425566.0,53.725171,-1.436356,E01011875,E02002444,E05001458,E08000036,10274
LS26 9DP,LS26 9,436788.0,425579.0,53.725323,-1.443932,E01011875,E02002444,E05001458,E08000036,10274
LS26 9DQ,LS26 9,438044.0,425883.0,53.727965,-1.42486,E01011395,E02002432,E05001431,E08000035,13872
LS26 9DR,LS26 9,437165.0,425580.0,53.725305,-1.438218,E01011875,E02002444,E05001458,E08000036,10274
LS26 9DS,LS26 9,437423.0,425962.0,53.72872,-1.434262,E01011636,E02002429,E05001439,E08000035,18588
LS26 9DT,LS26 9,437504.0,425987.0,53.728939,-1.433032,E01011636,E02002429,E05001439,E08000035,18588
LS26 9DU,LS26 9,437756.0,426226.0,53.731069,-1.429183,E01011636,E02002429,E05001439,E08000035,18588
LS26 9DW,LS26 9,436436.0,426207.0,53.730992,-1.449192,E01011636,E02002429,E05001439,E08000035,18588
LS26 9DX,LS26 9,438046.0,425942.0,53.728495,-1.424822,E01011636,E02002429,E05001439,E08000035,18588
LS26 9DY,LS26 9,439291.0,425930.0,53.728296,-1.405955,E01011395,E02002432,E05001431,E08000035,13872
LS26 9DZ,LS26 9,438704.0,427275.0,53.740445,-1.414687,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EA,LS26 9,438684.0,427289.0,53.740555,-1.414985,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EB,LS26 9,438888.0,426964.0,53.737619,-1.411933,E01011393,E02002432,E05001431,E08000035,19787
LS26 9ED,LS26 9,439126.0,426853.0,53.736604,-1.408339,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EE,LS26 9,439016.0,426659.0,53.734868,-1.410031,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EF,LS26 9,439054.0,426841.0,53.736501,-1.409432,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EG,LS26 9,438956.0,426929.0,53.737299,-1.410907,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EH,LS26 9,438702.0,427035.0,53.738271,-1.414744,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EJ,LS26 9,438760.0,427137.0,53.739183,-1.413852,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EL,LS26 9,438675.0,427122.0,53.739055,-1.415142,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EN,LS26 9,438657.0,427213.0,53.739874,-1.415404,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EP,LS26 9,438607.0,427224.0,53.739976,-1.41616,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EQ,LS26 9,438805.0,427009.0,53.738029,-1.413186,E01011393,E02002432,E05001431,E08000035,19787
LS26 9ER,LS26 9,438594.0,427267.0,53.740381,-1.416355,E01011393,E02002432,E05001431,E08000035,19787
LS26 9ES,LS26 9,438659.0,427265.0,53.740341,-1.415367,E01011393,E02002432,E05001431,E08000035,19787
LS26 9ET,LS26 9,438858.0,427314.0,53.740784,-1.412347,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EU,LS26 9,438167.0,427943.0,53.746488,-1.422746,E01011636,E02002429,E05001439,E08000035,18588
LS26 9EW,LS26 9,438717.0,427242.0,53.74013,-1.414491,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EX,LS26 9,438468.0,427275.0,53.740445,-1.418261,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EY,LS26 9,438483.0,427309.0,53.74075,-1.41803,E01011393,E02002432,E05001431,E08000035,19787
LS26 9EZ,LS26 9,438443.0,427298.0,53.740654,-1.418637,E01011393,E02002432,E05001431,E08000035,19787
LS26 9FD,LS26 9,439119.0,426738.0,53.73557,-1.40846,E01011393,E02002432,E05001431,E08000035,19787
LS26 9FJ,LS26 9,439249.0,427211.0,53.739829,-1.406433,E01011393,E02002432,E05001431,E08000035,19787
LS26 9FN,LS26 9,439098.0,427231.0,53.74002,-1.408719,E01011393,E02002432,E05001431,E08000035,19787
LS26 9FP,LS26 9,439034.0,427232.0,53.740034,-1.409689,E01011393,E02002432,E05001431,E08000035,19787
LS26 9HA,LS26 9,438306.0,427219.0,53.739954,-1.420724,E01011636,E02002429,E05001439,E08000035,18588
LS26 9HB,LS26 9,438072.0,427202.0,53.739818,-1.424274,E01011636,E02002429,E05001439,E08000035,18588
LS26 9HD,LS26 9,437759.0,426970.0,53.737756,-1.429047,E01011636,E02002429,E05001439,E08000035,18588
LS26 9HE,LS26 9,437024.0,426983.0,53.737925,-1.440188,E01011636,E02002429,E05001439,E08000035,18588
LS26 9HG,LS26 9,438134.0,427272.0,53.740443,-1.423325,E01011636,E02002429,E05001439,E08000035,18588
LS26 9HH,LS26 9,439080.0,426893.0,53.736966,-1.409031,E01011393,E02002432,E05001431,E08000035,19787
LS26 9HL,LS26 9,439284.0,427027.0,53.738156,-1.405922,E01011393,E02002432,E05001431,E08000035,19787
LS26 9HN,LS26 9,439292.0,426981.0,53.737741,-1.405807,E01011393,E02002432,E05001431,E08000035,19787
LS26 9HP,LS26 9,439587.0,427153.0,53.739265,-1.401313,E01011393,E02002432,E05001431,E08000035,19787
LS26 9HQ,LS26 9,439632.0,427258.0,53.740205,-1.400617,E01011393,E02002432,E05001431,E08000035,19787
LS26 9HR,LS26 9,439675.0,427141.0,53.739151,-1.39998,E01011393,E02002432,E05001431,E08000035,19787
LS26 9HS,LS26 9,439819.0,427116.0,53.738915,-1.3978,E01011394,E02002432,E05001431,E08000035,21983
LS26 9HT,LS26 9,439848.0,427093.0,53.738706,-1.397364,E01011393,E02002432,E05001431,E08000035,19787
LS26 9HU,LS26 9,439713.0,426971.0,53.73762,-1.399426,E01011393,E02002432,E05001431,E08000035,19787
LS26 9HW,LS26 9,439580.0,427091.0,53.738708,-1.401427,E01011393,E02002432,E05001431,E08000035,19787
LS26 9HX,LS26 9,439591.0,427054.0,53.738375,-1.401265,E01011393,E02002432,E05001431,E08000035,19787
LS26 9HY,LS26 9,439478.0,427145.0,53.739201,-1.402966,E01011393,E02002432,E05001431,E08000035,19787
LS26 9HZ,LS26 9,439623.0,427176.0,53.739469,-1.400764,E01011393,E02002432,E05001431,E08000035,19787
LS26 9JA,LS26 9,439458.0,427316.0,53.74074,-1.403247,E01011393,E02002432,E05001431,E08000035,19787
LS26 9JB,LS26 9,439671.0,427178.0,53.739501,-1.400039,E01011393,E02002432,E05001431,E08000035,19787
LS26 9JD,LS26 9,439717.0,427239.0,53.740028,-1.399331,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JE,LS26 9,439846.0,427246.0,53.740081,-1.397374,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JF,LS26 9,439944.0,427375.0,53.741233,-1.395872,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JG,LS26 9,439985.0,427393.0,53.741392,-1.395248,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JH,LS26 9,440182.0,427230.0,53.739912,-1.392283,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JJ,LS26 9,440080.0,427328.0,53.7408,-1.393816,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JL,LS26 9,440069.0,427207.0,53.739714,-1.393999,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JN,LS26 9,440181.0,427255.0,53.740137,-1.392294,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JP,LS26 9,440300.0,427200.0,53.739633,-1.390498,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JQ,LS26 9,440010.0,427402.0,53.741471,-1.394868,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JR,LS26 9,440337.0,427164.0,53.739307,-1.389941,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JS,LS26 9,439986.0,427251.0,53.740116,-1.395251,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JT,LS26 9,439902.0,427186.0,53.739538,-1.396533,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JU,LS26 9,439889.0,427234.0,53.73997,-1.396724,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JW,LS26 9,440196.0,427221.0,53.73983,-1.392071,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JX,LS26 9,439768.0,427219.0,53.739845,-1.39856,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JY,LS26 9,440146.0,427158.0,53.739267,-1.392838,E01011394,E02002432,E05001431,E08000035,21983
LS26 9JZ,LS26 9,440239.0,427156.0,53.739242,-1.391428,E01011394,E02002432,E05001431,E08000035,21983
LS26 9LA,LS26 9,440016.0,426987.0,53.737741,-1.39483,E01011394,E02002432,E05001431,E08000035,21983
LS26 9LB,LS26 9,439366.0,427088.0,53.738698,-1.404671,E01011393,E02002432,E05001431,E08000035,19787
LS26 9LD,LS26 9,439224.0,427132.0,53.739104,-1.406818,E01011393,E02002432,E05001431,E08000035,19787
LS26 9LE,LS26 9,439082.0,427109.0,53.738908,-1.408974,E01011393,E02002432,E05001431,E08000035,19787
LS26 9LF,LS26 9,439077.0,427032.0,53.738216,-1.409059,E01011393,E02002432,E05001431,E08000035,19787
LS26 9LG,LS26 9,439283.0,427090.0,53.738722,-1.405929,E01011393,E02002432,E05001431,E08000035,19787
LS26 9LH,LS26 9,439503.0,427305.0,53.740655,-1.40257,E01011393,E02002432,E05001431,E08000035,19787
LS26 9LJ,LS26 9,439705.0,427262.0,53.740236,-1.39951,E01011394,E02002432,E05001431,E08000035,21983
LS26 9WU,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9WW,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9WX,LS26 9,439709.0,427260.0,53.740218,-1.399449,E01011394,E02002432,E05001431,E08000035,21983
LS26 9WY,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9WZ,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9XA,LS26 9,440200.0,427100.0,53.738742,-1.392027,E01011394,E02002432,E05001431,E08000035,21983
LS26 9XB,LS26 9,439725.0,426901.0,53.73699,-1.399253,E01011393,E02002432,E05001431,E08000035,19787
LS26 9XD,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9XE,LS26 9,439725.0,426901.0,53.73699,-1.399253,E01011393,E02002432,E05001431,E08000035,19787
LS26 9XF,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9XG,LS26 9,439725.0,426901.0,53.73699,-1.399253,E01011393,E02002432,E05001431,E08000035,19787
LS26 9XH,LS26 9,439725.0,426901.0,53.73699,-1.399253,E01011393,E02002432,E05001431,E08000035,19787
LS26 9XJ,LS26 9,439725.0,426901.0,53.73699,-1.399253,E01011393,E02002432,E05001431,E08000035,19787
LS26 9XL,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9XN,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9XP,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9XQ,LS26 9,440200.0,427100.0,53.738742,-1.392027,E01011394,E02002432,E05001431,E08000035,21983
LS26 9XR,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9XS,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9XT,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS26 9XW,LS26 9,439221.0,432401.0,53.786459,-1.406196,E01011402,E02002416,E05001423,E08000035,21414
LS27 0AA,LS27 0,426035.0,427350.0,53.741885,-1.606747,E01011545,E02002433,E05001436,E08000035,11156
LS27 0AB,LS27 0,426117.0,427183.0,53.74038,-1.605518,E01011545,E02002433,E05001436,E08000035,11156
LS27 0AD,LS27 0,426100.0,427300.0,53.741433,-1.605766,E01011545,E02002433,E05001436,E08000035,11156
LS27 0AE,LS27 0,426074.0,427208.0,53.740607,-1.606168,E01011545,E02002433,E05001436,E08000035,11156
LS27 0AF,LS27 0,426047.0,427185.0,53.740402,-1.606579,E01011545,E02002433,E05001436,E08000035,11156
LS27 0AG,LS27 0,426043.0,427210.0,53.740627,-1.606637,E01011545,E02002433,E05001436,E08000035,11156
LS27 0AH,LS27 0,426010.0,427172.0,53.740287,-1.607141,E01011545,E02002433,E05001436,E08000035,11156
LS27 0AJ,LS27 0,425977.0,427187.0,53.740423,-1.60764,E01011545,E02002433,E05001436,E08000035,11156
LS27 0AL,LS27 0,425867.0,427231.0,53.740824,-1.609304,E01011545,E02002433,E05001436,E08000035,11156
LS27 0AN,LS27 0,425906.0,427245.0,53.740928,-1.608746,E01011545,E02002433,E05001436,E08000035,11156
LS27 0AP,LS27 0,425673.0,426883.0,53.737706,-1.612274,E01011534,E02002435,E05001436,E08000035,17069
LS27 0AQ,LS27 0,426015.0,427299.0,53.741428,-1.607054,E01011545,E02002433,E05001436,E08000035,11156
LS27 0AR,LS27 0,425807.0,426851.0,53.737412,-1.610245,E01011546,E02002435,E05001436,E08000035,10206
LS27 0AS,LS27 0,425900.0,426800.0,53.736949,-1.60884,E01011546,E02002435,E05001436,E08000035,10206
LS27 0AT,LS27 0,425930.0,426816.0,53.737091,-1.608384,E01011546,E02002435,E05001436,E08000035,10206
LS27 0AU,LS27 0,426013.0,426756.0,53.736548,-1.60713,E01011546,E02002435,E05001436,E08000035,10206
LS27 0AW,LS27 0,425777.0,427043.0,53.739139,-1.610684,E01011545,E02002433,E05001436,E08000035,11156
LS27 0AX,LS27 0,426031.0,426720.0,53.736223,-1.60686,E01011546,E02002435,E05001436,E08000035,10206
LS27 0AY,LS27 0,425351.0,428261.0,53.750107,-1.617043,E01011532,E02002424,E05001435,E08000035,8077
LS27 0AZ,LS27 0,425958.0,426729.0,53.736323,-1.60797,E01011546,E02002435,E05001436,E08000035,10206
LS27 0BA,LS27 0,425739.0,426832.0,53.73726,-1.611281,E01011546,E02002435,E05001436,E08000035,10206
LS27 0BB,LS27 0,425705.0,426838.0,53.7373,-1.611793,E01011546,E02002435,E05001436,E08000035,10206
